Original	Verf?schte	DL	L	1,1,1(Length,Distribution,Order)	1,3,3	1,10,10	1,300,300	1,1000,1000	10,10,10	10,10,3	10,3,10	3,10,10	10,3,3	3,10,3	3,3,10	10,3,1	10,1,3	3,10,1	3,1,10	1,10,3	1,3,10	10,1,10	10,10,1	10,10,10	1,10,1	10,1,1	1,1,10	3,3,1	3,1,3	1,3,3	3,1,1	3,3,3	1,1,3	1,3,1
Tiedeke@Baumer_Electric_AG.de	 Tideeke@Baumer_Electric_AG.de	0.034482758620689655	0.06896551724137931	0.0067839541428856304	9.317332947109412E-4	8.599173805720138E-5	9.578517454296394E-8	8.620687499099208E-9	8.599173805720138E-5	9.317332947109412E-4	8.599173805720138E-5	8.599173805720138E-5	9.317332947109412E-4	9.317332947109412E-4	8.599173805720138E-5	0.0067839541428856304	9.317332947109412E-4	0.0067839541428856304	8.599173805720138E-5	9.317332947109412E-4	8.599173805720138E-5	8.599173805720138E-5	0.0067839541428856304	8.599173805720138E-5	0.0067839541428856304	0.0067839541428856304	8.599173805720138E-5	0.0067839541428856304	9.317332947109412E-4	9.317332947109412E-4	0.0067839541428856304	9.317332947109412E-4	9.317332947109412E-4	9.317332947109412E-4
D??ring@Baumer_Optronic_GmbH.de	 D??irng@Baumer_Optronic_GmbH.de	0.03333333333333333	0.06666666666666667	0.011612244502394722	0.008691096121291602	0.0028167559162403607	3.7954525442437013E-6	3.4165983134141577E-7	0.0028167559162403607	0.008691096121291602	0.0028167559162403607	0.0028167559162403607	0.008691096121291602	0.008691096121291602	0.0028167559162403607	0.011612244502394722	0.008691096121291602	0.011612244502394722	0.0028167559162403607	0.008691096121291602	0.0028167559162403607	0.0028167559162403607	0.011612244502394722	0.0028167559162403607	0.011612244502394722	0.011612244502394722	0.0028167559162403607	0.011612244502394722	0.008691096121291602	0.008691096121291602	0.011612244502394722	0.008691096121291602	0.008691096121291602	0.008691096121291602
Seiffert@Baxter_Deutschland_GmbH.de	 Sefifert@Baxter_Deutschland_GmbH.de	0.02857142857142857	0.05714285714285714	0.0028931569138776953	3.9735684627378377E-4	3.667294711263E-5	4.084955973155815E-8	3.676469668733486E-9	3.667294711263E-5	3.9735684627378377E-4	3.667294711263E-5	3.667294711263E-5	3.9735684627378377E-4	3.9735684627378377E-4	3.667294711263E-5	0.0028931569138776953	3.9735684627378377E-4	0.0028931569138776953	3.667294711263E-5	3.9735684627378377E-4	3.667294711263E-5	3.667294711263E-5	0.0028931569138776953	3.667294711263E-5	0.0028931569138776953	0.0028931569138776953	3.667294711263E-5	0.0028931569138776953	3.9735684627378377E-4	3.9735684627378377E-4	0.0028931569138776953	3.9735684627378377E-4	3.9735684627378377E-4	3.9735684627378377E-4
Strigl@Bayerisches_Landesamt_f??r_Statistik.de	 Stirgl@Bayerisches_Landesamt_f??r_Statistik.de	0.022222222222222223	0.044444444444444446	0.007741496334929744	0.005697083501714912	0.0015491026874090382	2.0058216294077053E-6	1.8055271044678833E-7	0.0015491026874090382	0.005697083501714912	0.0015491026874090382	0.0015491026874090382	0.005697083501714912	0.005697083501714912	0.0015491026874090382	0.007741496334929744	0.005697083501714912	0.007741496334929744	0.0015491026874090382	0.005697083501714912	0.0015491026874090382	0.0015491026874090382	0.007741496334929744	0.0015491026874090382	0.007741496334929744	0.007741496334929744	0.0015491026874090382	0.007741496334929744	0.005697083501714912	0.005697083501714912	0.007741496334929744	0.005697083501714912	0.005697083501714912	0.005697083501714912
Sch??nfeld@Bayerisches_Landesamt_f??r_Statistik.de	 Sc??hnfeld@Bayerisches_Landesamt_f??r_Statistik.de	0.020833333333333332	0.041666666666666664	0.007257652813996701	0.005489775023125325	0.0035434117367133745	6.535284455950913E-6	5.885087082669234E-7	0.0035434117367133745	0.005489775023125325	0.0035434117367133745	0.0035434117367133745	0.005489775023125325	0.005489775023125325	0.0035434117367133745	0.007257652813996701	0.005489775023125325	0.007257652813996701	0.0035434117367133745	0.005489775023125325	0.0035434117367133745	0.0035434117367133745	0.007257652813996701	0.0035434117367133745	0.007257652813996701	0.007257652813996701	0.0035434117367133745	0.007257652813996701	0.005489775023125325	0.005489775023125325	0.007257652813996701	0.005489775023125325	0.005489775023125325	0.005489775023125325
Ellermann@Beiersdorf_AG.de	 Elelrmann@Beiersdorf_AG.de	0.038461538461538464	0.07692307692307693	0.003934693402873666	5.404053109323459E-4	4.9875208073176804E-5	5.555540123491909E-8	4.999998749477541E-9	4.9875208073176804E-5	5.404053109323459E-4	4.9875208073176804E-5	4.9875208073176804E-5	5.404053109323459E-4	5.404053109323459E-4	4.9875208073176804E-5	0.003934693402873666	5.404053109323459E-4	0.003934693402873666	4.9875208073176804E-5	5.404053109323459E-4	4.9875208073176804E-5	4.9875208073176804E-5	0.003934693402873666	4.9875208073176804E-5	0.003934693402873666	0.003934693402873666	4.9875208073176804E-5	0.003934693402873666	5.404053109323459E-4	5.404053109323459E-4	0.003934693402873666	5.404053109323459E-4	5.404053109323459E-4	5.404053109323459E-4
Burmeister@Berlin_Institute_of_Technology.de	 Bumreister@Berlin_Institute_of_Technology.de	0.022727272727272728	0.045454545454545456	0.007917439346916971	0.005219916181003534	9.643028942957141E-4	1.1678155764587912E-6	1.051127152042071E-7	9.643028942957141E-4	0.005219916181003534	9.643028942957141E-4	9.643028942957141E-4	0.005219916181003534	0.005219916181003534	9.643028942957141E-4	0.007917439346916971	0.005219916181003534	0.007917439346916971	9.643028942957141E-4	0.005219916181003534	9.643028942957141E-4	9.643028942957141E-4	0.007917439346916971	9.643028942957141E-4	0.007917439346916971	0.007917439346916971	9.643028942957141E-4	0.007917439346916971	0.005219916181003534	0.005219916181003534	0.007917439346916971	0.005219916181003534	0.005219916181003534	0.005219916181003534
Prox@Berliner_Verkehrsbetriebe_(BVG).de	 Prxo@Berliner_Verkehrsbetriebe_(BVG).de	0.02564102564102564	0.05128205128205128	0.002588614080837938	3.5552980982391175E-4	3.2812636890247894E-5	3.654960607560466E-8	3.289472861498382E-9	3.2812636890247894E-5	3.5552980982391175E-4	3.2812636890247894E-5	3.2812636890247894E-5	3.5552980982391175E-4	3.5552980982391175E-4	3.2812636890247894E-5	0.002588614080837938	3.5552980982391175E-4	0.002588614080837938	3.2812636890247894E-5	3.5552980982391175E-4	3.2812636890247894E-5	3.2812636890247894E-5	0.002588614080837938	3.2812636890247894E-5	0.002588614080837938	0.002588614080837938	3.2812636890247894E-5	0.002588614080837938	3.5552980982391175E-4	3.5552980982391175E-4	0.002588614080837938	3.5552980982391175E-4	3.5552980982391175E-4	3.5552980982391175E-4
Stoffels@Berliner_Verkehrsbetriebe_(BVG).de	 Stfofels@Berliner_Verkehrsbetriebe_(BVG).de	0.023255813953488372	0.046511627906976744	0.00234207940647242	3.2166982793592014E-4	2.968762385308143E-5	3.306869121126136E-8	2.9761897318318697E-9	2.968762385308143E-5	3.2166982793592014E-4	2.968762385308143E-5	2.968762385308143E-5	3.2166982793592014E-4	3.2166982793592014E-4	2.968762385308143E-5	0.00234207940647242	3.2166982793592014E-4	0.00234207940647242	2.968762385308143E-5	3.2166982793592014E-4	2.968762385308143E-5	2.968762385308143E-5	0.00234207940647242	2.968762385308143E-5	0.00234207940647242	0.00234207940647242	2.968762385308143E-5	0.00234207940647242	3.2166982793592014E-4	3.2166982793592014E-4	0.00234207940647242	3.2166982793592014E-4	3.2166982793592014E-4	3.2166982793592014E-4
Seifert@Bertrandt_Services_GmbH.de	 Sefiert@Bertrandt_Services_GmbH.de	0.029411764705882353	0.058823529411764705	0.010246098090348283	0.007750298008407845	0.006180243119339433	1.4772803771597796E-5	1.3307625788974545E-6	0.006180243119339433	0.007750298008407845	0.006180243119339433	0.006180243119339433	0.007750298008407845	0.007750298008407845	0.006180243119339433	0.010246098090348283	0.007750298008407845	0.010246098090348283	0.006180243119339433	0.007750298008407845	0.006180243119339433	0.006180243119339433	0.010246098090348283	0.006180243119339433	0.010246098090348283	0.010246098090348283	0.006180243119339433	0.010246098090348283	0.007750298008407845	0.007750298008407845	0.010246098090348283	0.007750298008407845	0.007750298008407845	0.007750298008407845
Smischek@Beta_Systems_Software_AG.de	 Smsichek@Beta_Systems_Software_AG.de	0.027777777777777776	0.05555555555555555	0.002810495287766904	3.860037935231042E-4	3.562514862369771E-5	3.9682429453513635E-8	3.5714276781982434E-9	3.562514862369771E-5	3.860037935231042E-4	3.562514862369771E-5	3.562514862369771E-5	3.860037935231042E-4	3.860037935231042E-4	3.562514862369771E-5	0.002810495287766904	3.860037935231042E-4	0.002810495287766904	3.562514862369771E-5	3.860037935231042E-4	3.562514862369771E-5	3.562514862369771E-5	0.002810495287766904	3.562514862369771E-5	0.002810495287766904	0.002810495287766904	3.562514862369771E-5	0.002810495287766904	3.860037935231042E-4	3.860037935231042E-4	0.002810495287766904	3.860037935231042E-4	3.860037935231042E-4	3.860037935231042E-4
Schindler@Beta_Systems_Software_AG.de	 Scihndler@Beta_Systems_Software_AG.de	0.02702702702702703	0.05405405405405406	0.0027324259742178233	3.7528146592524016E-4	3.463556116192833E-5	3.858013974647159E-8	3.4722213538038478E-9	3.463556116192833E-5	3.7528146592524016E-4	3.463556116192833E-5	3.463556116192833E-5	3.7528146592524016E-4	3.7528146592524016E-4	3.463556116192833E-5	0.0027324259742178233	3.7528146592524016E-4	0.0027324259742178233	3.463556116192833E-5	3.7528146592524016E-4	3.463556116192833E-5	3.463556116192833E-5	0.0027324259742178233	3.463556116192833E-5	0.0027324259742178233	0.0027324259742178233	3.463556116192833E-5	0.0027324259742178233	3.7528146592524016E-4	3.7528146592524016E-4	0.0027324259742178233	3.7528146592524016E-4	3.7528146592524016E-4	3.7528146592524016E-4
Paffrath@Bewotec_GmbH.de	 Paffrath@Bewotec_GmbH.de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bronninger@BMW_AG.de	 Brnoninger@BMW_AG.de	0.05	0.1	0.005177228161675876	7.110596196478235E-4	6.562527378049579E-5	7.309921215120932E-8	6.578945722996764E-9	6.562527378049579E-5	7.110596196478235E-4	6.562527378049579E-5	6.562527378049579E-5	7.110596196478235E-4	7.110596196478235E-4	6.562527378049579E-5	0.005177228161675876	7.110596196478235E-4	0.005177228161675876	6.562527378049579E-5	7.110596196478235E-4	6.562527378049579E-5	6.562527378049579E-5	0.005177228161675876	6.562527378049579E-5	0.005177228161675876	0.005177228161675876	6.562527378049579E-5	0.005177228161675876	7.110596196478235E-4	7.110596196478235E-4	0.005177228161675876	7.110596196478235E-4	7.110596196478235E-4	7.110596196478235E-4
Quassowski@BMW_AG.de	 Qusasowski@BMW_AG.de	0.05	0.1	0.005177228161675876	7.110596196478235E-4	6.562527378049579E-5	7.309921215120932E-8	6.578945722996764E-9	6.562527378049579E-5	7.110596196478235E-4	6.562527378049579E-5	6.562527378049579E-5	7.110596196478235E-4	7.110596196478235E-4	6.562527378049579E-5	0.005177228161675876	7.110596196478235E-4	0.005177228161675876	6.562527378049579E-5	7.110596196478235E-4	6.562527378049579E-5	6.562527378049579E-5	0.005177228161675876	6.562527378049579E-5	0.005177228161675876	0.005177228161675876	6.562527378049579E-5	0.005177228161675876	7.110596196478235E-4	7.110596196478235E-4	0.005177228161675876	7.110596196478235E-4	7.110596196478235E-4	7.110596196478235E-4
Teichmann@BRANDAD_Systems_AG.de	 Tecihmann@BRANDAD_Systems_AG.de	0.03225806451612903	0.06451612903225806	0.003278911169061388	4.5033775911028823E-4	4.1562673394314004E-5	4.629616769576591E-8	4.1666656245646175E-9	4.1562673394314004E-5	4.5033775911028823E-4	4.1562673394314004E-5	4.1562673394314004E-5	4.5033775911028823E-4	4.5033775911028823E-4	4.1562673394314004E-5	0.003278911169061388	4.5033775911028823E-4	0.003278911169061388	4.1562673394314004E-5	4.5033775911028823E-4	4.1562673394314004E-5	4.1562673394314004E-5	0.003278911169061388	4.1562673394314004E-5	0.003278911169061388	0.003278911169061388	4.1562673394314004E-5	0.003278911169061388	4.5033775911028823E-4	4.5033775911028823E-4	0.003278911169061388	4.5033775911028823E-4	4.5033775911028823E-4	4.5033775911028823E-4
Lewerenz@Brandenburgische_Technische_Universit??t.de	 Leewrenz@Brandenburgische_Technische_Universit??t.de	0.0196078431372549	0.0392156862745098	0.001967346701436833	2.7020265546617297E-4	2.4937604036588402E-5	2.7777700617459546E-8	2.4999993747387704E-9	2.4937604036588402E-5	2.7020265546617297E-4	2.4937604036588402E-5	2.4937604036588402E-5	2.7020265546617297E-4	2.7020265546617297E-4	2.4937604036588402E-5	0.001967346701436833	2.7020265546617297E-4	0.001967346701436833	2.4937604036588402E-5	2.7020265546617297E-4	2.4937604036588402E-5	2.4937604036588402E-5	0.001967346701436833	2.4937604036588402E-5	0.001967346701436833	0.001967346701436833	2.4937604036588402E-5	0.001967346701436833	2.7020265546617297E-4	2.7020265546617297E-4	0.001967346701436833	2.7020265546617297E-4	2.7020265546617297E-4	2.7020265546617297E-4
Sarnowski@BROCKHAUS_AG.de	 Sanrowski@BROCKHAUS_AG.de	0.04	0.08	0.004098638961326735	5.629221988878603E-4	5.19533417428925E-5	5.787020961970738E-8	5.208332030705772E-9	5.19533417428925E-5	5.629221988878603E-4	5.19533417428925E-5	5.19533417428925E-5	5.629221988878603E-4	5.629221988878603E-4	5.19533417428925E-5	0.004098638961326735	5.629221988878603E-4	0.004098638961326735	5.19533417428925E-5	5.629221988878603E-4	5.19533417428925E-5	5.19533417428925E-5	0.004098638961326735	5.19533417428925E-5	0.004098638961326735	0.004098638961326735	5.19533417428925E-5	0.004098638961326735	5.629221988878603E-4	5.629221988878603E-4	0.004098638961326735	5.629221988878603E-4	5.629221988878603E-4	5.629221988878603E-4
Petermann@Bruker_Optik_GmbH.de	 Peetrmann@Bruker_Optik_GmbH.de	0.03333333333333333	0.06666666666666667	0.011612244502394722	0.008783665543809063	0.00605791850295103	1.1889724030076745E-5	1.0707650685374641E-6	0.00605791850295103	0.008783665543809063	0.00605791850295103	0.00605791850295103	0.008783665543809063	0.008783665543809063	0.00605791850295103	0.011612244502394722	0.008783665543809063	0.011612244502394722	0.00605791850295103	0.008783665543809063	0.00605791850295103	0.00605791850295103	0.011612244502394722	0.00605791850295103	0.011612244502394722	0.011612244502394722	0.00605791850295103	0.011612244502394722	0.008783665543809063	0.008783665543809063	0.011612244502394722	0.008783665543809063	0.008783665543809063	0.008783665543809063
Holtzmann@BSS_Beiersdorf_Shared_Services_GmbH.de	 Hotlzmann@BSS_Beiersdorf_Shared_Services_GmbH.de	0.020833333333333332	0.041666666666666664	0.002092922022805141	2.874496334746521E-4	2.6529365996370637E-5	2.9550745337722918E-8	2.6595738029135854E-9	2.6529365996370637E-5	2.874496334746521E-4	2.6529365996370637E-5	2.6529365996370637E-5	2.874496334746521E-4	2.874496334746521E-4	2.6529365996370637E-5	0.002092922022805141	2.874496334746521E-4	0.002092922022805141	2.6529365996370637E-5	2.874496334746521E-4	2.6529365996370637E-5	2.6529365996370637E-5	0.002092922022805141	2.6529365996370637E-5	0.002092922022805141	0.002092922022805141	2.6529365996370637E-5	0.002092922022805141	2.874496334746521E-4	2.874496334746521E-4	0.002092922022805141	2.874496334746521E-4	2.874496334746521E-4	2.874496334746521E-4
Meissl@BT_(Germany)_GmbH_&_Co._oHG.de	 Mesisl@BT_(Germany)_GmbH_&_Co._oHG.de	0.02702702702702703	0.05405405405405406	0.0027324259742178233	3.7528146592524016E-4	3.463556116192833E-5	3.858013974647159E-8	3.4722213538038478E-9	3.463556116192833E-5	3.7528146592524016E-4	3.463556116192833E-5	3.463556116192833E-5	3.7528146592524016E-4	3.7528146592524016E-4	3.463556116192833E-5	0.0027324259742178233	3.7528146592524016E-4	0.0027324259742178233	3.463556116192833E-5	3.7528146592524016E-4	3.463556116192833E-5	3.463556116192833E-5	0.0027324259742178233	3.463556116192833E-5	0.0027324259742178233	0.0027324259742178233	3.463556116192833E-5	0.0027324259742178233	3.7528146592524016E-4	3.7528146592524016E-4	0.0027324259742178233	3.7528146592524016E-4	3.7528146592524016E-4	3.7528146592524016E-4
Winkelh??fer@Bundesdruckerei.de	 Wiknelh??fer@Bundesdruckerei.de	0.03333333333333333	0.06666666666666667	0.011612244502394722	0.008773638925820053	0.003824275784730069	5.64626559672321E-6	5.083180815573796E-7	0.003824275784730069	0.008773638925820053	0.003824275784730069	0.003824275784730069	0.008773638925820053	0.008773638925820053	0.003824275784730069	0.011612244502394722	0.008773638925820053	0.011612244502394722	0.003824275784730069	0.008773638925820053	0.003824275784730069	0.003824275784730069	0.011612244502394722	0.003824275784730069	0.011612244502394722	0.011612244502394722	0.003824275784730069	0.011612244502394722	0.008773638925820053	0.008773638925820053	0.011612244502394722	0.008773638925820053	0.008773638925820053	0.008773638925820053
Pletat@Bundesministerium_f??r_Gesundheit.de	 Plteat@Bundesministerium_f??r_Gesundheit.de	0.023809523809523808	0.047619047619047616	0.008294460358853296	0.006104018037551691	0.0016597528793668263	2.149094602936827E-6	1.9344933262155888E-7	0.0016597528793668263	0.006104018037551691	0.0016597528793668263	0.0016597528793668263	0.006104018037551691	0.006104018037551691	0.0016597528793668263	0.008294460358853296	0.006104018037551691	0.008294460358853296	0.0016597528793668263	0.006104018037551691	0.0016597528793668263	0.0016597528793668263	0.008294460358853296	0.0016597528793668263	0.008294460358853296	0.008294460358853296	0.0016597528793668263	0.008294460358853296	0.006104018037551691	0.006104018037551691	0.008294460358853296	0.006104018037551691	0.006104018037551691	0.006104018037551691
Bach@BVG_-_Anstalt_??ffentlichen_Rechts.de	 Bahc@BVG_-_Anstalt_??ffentlichen_Rechts.de	0.024390243902439025	0.04878048780487805	0.008496764270044919	0.006427076409105012	0.005785687548616975	1.951488412860124E-5	1.7588934869267996E-6	0.005785687548616975	0.006427076409105012	0.005785687548616975	0.005785687548616975	0.006427076409105012	0.006427076409105012	0.005785687548616975	0.008496764270044919	0.006427076409105012	0.008496764270044919	0.005785687548616975	0.006427076409105012	0.005785687548616975	0.005785687548616975	0.008496764270044919	0.005785687548616975	0.008496764270044919	0.008496764270044919	0.005785687548616975	0.008496764270044919	0.006427076409105012	0.006427076409105012	0.008496764270044919	0.006427076409105012	0.006427076409105012	0.006427076409105012
P??rschke@BVV_a.G..de	 P??srchke@BVV_a.G..de	0.05	0.1	0.005177228161675876	7.110596196478235E-4	6.562527378049579E-5	7.309921215120932E-8	6.578945722996764E-9	6.562527378049579E-5	7.110596196478235E-4	6.562527378049579E-5	6.562527378049579E-5	7.110596196478235E-4	7.110596196478235E-4	6.562527378049579E-5	0.005177228161675876	7.110596196478235E-4	0.005177228161675876	6.562527378049579E-5	7.110596196478235E-4	6.562527378049579E-5	6.562527378049579E-5	0.005177228161675876	6.562527378049579E-5	0.005177228161675876	0.005177228161675876	6.562527378049579E-5	0.005177228161675876	7.110596196478235E-4	7.110596196478235E-4	0.005177228161675876	7.110596196478235E-4	7.110596196478235E-4	7.110596196478235E-4
