Original	Verf?schte	10,10,10(Length,Distribution,Order)	10,3,10	10,10,3	10,3,3	10,10,1	10,3,1	10,1,3	DL	10,1,1	L	3,10,10	3,3,10	3,10,3	3,3,3	3,1,10	3,10,1	3,3,1	3,1,3	3,1,1	1,1000,1000	1,300,300	1,10,10	1,3,10	1,10,3	1,3,3	1,1,10	1,10,1	1,3,1	1,1,3	1,1,1
Prox@Berliner_Verkehrsbetriebe_(BVG).de	 Prox@Berlner_Verkehrsbetriebe_(BVG)de	0.04192584304397409	0.04309377186030545	0.09360499888568055	0.09477292770201191	0.05117541017445145	0.1439375972123433	0.1028545660161579	0.05128205128205128	0.15201923552648933	0.05128205128205128	0.1316564782389477	0.13282440705527904	0.18333563408065415	0.1845035628969855	0.14090604536942505	0.23250030359098556	0.2336682324073169	0.19258520121113148	0.24174987072146292	0.4323377123517845	0.43239181033546087	0.46435753807904534	0.4655254668953767	0.5160366939207518	0.5172046227370832	0.4736071052095227	0.5652013634310833	0.5663692922474146	0.5252862610512292	0.5744509305615606
Stoffels@Berliner_Verkehrsbetriebe_(BVG).de	 Stoffels@Berlner_Verkehrsbetriebe_(BVG)de	0.03720490216845739	0.03843122742560531	0.08122788677435548	0.08245421203150341	0.04691694765545861	0.1243352267995635	0.09093993226135672	0.046511627906976744	0.13282094702941682	0.046511627906976744	0.126935537363431	0.1281618626205789	0.1709585219693291	0.172184847226477	0.13664758285043221	0.21283953673738917	0.2140658619945371	0.1806705674563303	0.22255158222439042	0.43233692152993625	0.43238302884860613	0.4596365972035287	0.4608629224606766	0.5036595818094267	0.5048859070665747	0.4693486426905299	0.5455405965774869	0.5467669218346348	0.5133716272964279	0.5552526420644881
Seifert@Bertrandt_Services_GmbH.de	 Seifert@Bertandt_Services_GmbHde	0.0303263316009588	0.03168891522001205	0.07155116982490939	0.07291375344396263	0.04111749325318238	0.08084157445096625	0.08234233147713296	0.058823529411764705	0.09027015248413658	0.058823529411764705	0.12005696679593239	0.12141955041498564	0.16128180501988298	0.1626443886389362	0.13084812844815596	0.1692096260268866	0.17057220964593983	0.17207296667210656	0.18000078767911018	0.4323351707779106	0.4323635955732694	0.4527580266360301	0.4541206102550833	0.49398286485998066	0.4953454484790339	0.46354918828825364	0.5019106858669843	0.5032732694860376	0.5047740265122043	0.5127018475192079
Smischek@Beta_Systems_Software_AG.de	 Smischek@BetaSystems_Software_AGde	0.027169313989047407	0.02839563924619533	0.07851035187878821	0.07973667713593614	0.03688135947604863	0.09444876639496694	0.08822239736578945	0.05555555555555555	0.10293448662482024	0.05555555555555555	0.116899949184021	0.11812627444116892	0.1682409870737618	0.16946731233090973	0.12661199467102222	0.18295307633279262	0.18417940158994053	0.17795303256076306	0.19266512181979384	0.4323343708494945	0.4323547155181023	0.4496010090241187	0.4508273342812666	0.5009420469138595	0.5021683721710074	0.4593130545111199	0.5156541361728902	0.5168804614300382	0.5106540924008607	0.5253661816598916
Schindler@Beta_Systems_Software_AG.de	 Schindler@BetaSystems_Software_AGde	0.02638410543599306	0.027552034252324414	0.07539145978529112	0.07655938860162248	0.03563367256647041	0.09060274653069732	0.08464102691576847	0.05405405405405406	0.0986843848448433	0.05405405405405406	0.11611474063096666	0.11728266944729801	0.1651220949802647	0.16629002379659608	0.125364307761444	0.17916545290933955	0.18033338172567093	0.17437166211074207	0.18841502003981692	0.4323342793466291	0.4323536989840047	0.44881580047106434	0.4499837292873957	0.4978231548203624	0.49899108363669376	0.4580653676015417	0.5118665127494373	0.5130344415657686	0.5070727219508397	0.5211160798799146
Paffrath@Bewotec_GmbH.de	 Paffrath@Bewoec_GmbHde	0.013668946164375091	0.015111681761019707	0.025618546324797386	0.027061281921442002	0.025094882031435353	0.028156757398002552	0.037044482191857644	0.08333333333333333	0.0381399576684182	0.08333333333333333	0.1033995813593487	0.1048423169559933	0.11534918151977099	0.1167919171164156	0.11482551722640895	0.11644465699633154	0.11788739259297615	0.12677511738683125	0.1278705928633918	0.4323327814159036	0.4323370581994845	0.43610064119944636	0.43754337679609095	0.44805024135986865	0.4494929769565133	0.4475265770665066	0.44914571683642923	0.4505884524330738	0.4594761772269289	0.4605716527034895
Bronninger@BMW_AG.de	 Bronninger@BMW_Gde	0.010078789089740862	0.011830682314237895	0.010078789089740862	0.011830682314237895	0.023953139785456892	0.011830682314237895	0.023953139785456892	0.1	0.023953139785456892	0.1	0.09980942428471445	0.10156131750921149	0.09980942428471445	0.10156131750921149	0.11368377498043049	0.09980942428471445	0.10156131750921149	0.11368377498043049	0.11368377498043049	0.43233237623883203	0.4323325567938409	0.43251048412481213	0.43426237734930917	0.43251048412481213	0.43426237734930917	0.44638483482052815	0.43251048412481213	0.43426237734930917	0.44638483482052815	0.44638483482052815
Quassowski@BMW_AG.de	 Quassowski@BMW_Gde	0.010056523371851051	0.011589429943285955	0.010056523371851051	0.011589429943285955	0.02219658023060258	0.011589429943285955	0.02219658023060258	0.1	0.02219658023060258	0.1	0.09978715856682464	0.10132006513825956	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.11192721542557618	0.4323323740066897	0.4323325319923225	0.4324882184069223	0.4340211249783572	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.44462827526567383
Teichmann@BRANDAD_Systems_AG.de	 Teichmann@BRANAD_Systems_AGde	0.020353413005178445	0.02179614860182306	0.05057960687742271	0.052022342474067326	0.03177934887223871	0.06626959483792061	0.06200554274448297	0.06451612903225806	0.07625279510833625	0.06451612903225806	0.11008404820015204	0.11152678379679666	0.1403102420723963	0.14175297766904094	0.1215099840672123	0.15455749443624958	0.1560002300328942	0.15173617793945657	0.16598343030330986	0.4323335918160429	0.43234606078902926	0.44278510804024973	0.4442278436368943	0.47301130191249396	0.4744540375091386	0.45421104390731	0.48725855427634723	0.4887012898729919	0.4844372377795543	0.49868449014340754
Lewerenz@Brandenburgische_Technische_Universit??t.de	 Lewerenz@Branenburgische_Technische_Universit??tde	0.05365637215020467	0.054824300966536024	0.1275370915941776	0.12870502041050896	0.06290593928068203	0.1527837874312774	0.13678665872465495	0.0392156862745098	0.16086542574542342	0.0392156862745098	0.14338700734517826	0.1445549361615096	0.21726772678915118	0.21843565560548256	0.15263657447565562	0.24134649380991965	0.242514422626251	0.22651729391962855	0.250596060940397	0.43234224371188107	0.4324420188127099	0.47608806718527596	0.4772559960016073	0.5499687866292489	0.5511367154455802	0.4853376343157533	0.5740475536500174	0.5752154824663487	0.5592183537597262	0.5832971207804947
Sarnowski@BROCKHAUS_AG.de	 Sarnowski@BROCHAUS_AGde	0.0107267449376279	0.012089328556681147	0.01618716403326019	0.017549747652313437	0.02151790658985148	0.0268532111394133	0.02697832568548377	0.08	0.03628178917258363	0.08	0.1004573801326015	0.10181996375165474	0.10591779922823379	0.10728038284728703	0.11124854178482507	0.11522126271533364	0.1165838463343869	0.11670896088045737	0.12601242436755722	0.43233244258292086	0.4323332939327217	0.43315843997269915	0.43452102359175243	0.4386188590683315	0.4399814426873847	0.44394960162492275	0.44792232255543135	0.4492849061744846	0.449410020720555	0.4587134842076549
Petermann@Bruker_Optik_GmbH.de	 Petermann@Brukr_Optik_GmbHde	0.02015605469722105	0.021518638316274298	0.03578279592767412	0.037145379546727364	0.030947216349444633	0.04081349911248257	0.0465739575798977	0.06666666666666667	0.0502420771456529	0.06666666666666667	0.10988668989219465	0.11124927351124789	0.1255134311226477	0.12687601474170096	0.12067785154441824	0.12918155068840292	0.13054413430745615	0.13630459277487128	0.1399727123406265	0.43233379868751803	0.4323483557539423	0.4425877497322923	0.4439503333513456	0.4582144909627454	0.45957707458179864	0.4533789113845159	0.4618826105285006	0.46324519414755383	0.46900565261496896	0.47267377218072415
Holtzmann@BSS_Beiersdorf_Shared_Services_GmbH.de	 Holtzmann@BSS_eiersdorf_Shared_Services_GmbHde	0.04592089015822882	0.04708881897456017	0.10630163369895272	0.10746956251528408	0.055170457288706176	0.13094491266498076	0.11555120082943007	0.041666666666666664	0.13902655097912678	0.041666666666666664	0.1356515253532024	0.13681945416953378	0.19603226889392633	0.19720019771025768	0.14490109248367977	0.219507619043623	0.22067554785995436	0.20528183602440367	0.22875718617410037	0.43233816160832694	0.4323967999639823	0.4683525851933001	0.46952051400963146	0.528733328734024	0.5299012575503553	0.47760215232377745	0.5522086788837207	0.553376607700052	0.5379828958645013	0.561458246014198
Meissl@BT_(Germany)_GmbH_&_Co._oHG.de	 Meissl@BT_(ermany)_GmbH_&_Co_oHG.de	0.034690637788404796	0.03580547893126654	0.07886478355150708	0.07997962469436884	0.043519770049314996	0.10931248135918552	0.08769391581241728	0.05405405405405406	0.11702677247723396	0.05405405405405406	0.12442127298337839	0.12553611412624013	0.16859541874648068	0.16971025988934244	0.1332504052442886	0.19792827541129737	0.19904311655415913	0.17742455100739088	0.20675740767220757	0.4323368296075065	0.4323819976856535	0.4571223328234761	0.45823717396633784	0.5012964785865783	0.5024113197294401	0.4659514650843863	0.530629335251395	0.5317441763942568	0.5101256108474885	0.5394584675123052
Winkelh??fer@Bundesdruckerei.de	 Winkelh??fer@Bundsdruckereide	0.016186596642220212	0.017629332238864825	0.040482469381073756	0.04192520497771837	0.02761253250928047	0.059874165495272726	0.05190840524813402	0.06666666666666667	0.06985736576568838	0.06666666666666667	0.1059172318371938	0.10735996743383842	0.13021310457604734	0.13165584017269197	0.11734316770425407	0.1481620650936017	0.14960480069024631	0.1416390404431076	0.15958800096066197	0.43233306057952553	0.43234015967548173	0.4386182916772915	0.4400610272739361	0.462914164416145	0.4643569000127896	0.45004422754435175	0.48086312493369937	0.482305860530344	0.4743401002832053	0.4922890608007596
Pletat@Bundesministerium_f??r_Gesundheit.de	 Pletat@Bundsministerium_f??r_Gesundheitde	0.05224193373833912	0.053468258995487045	0.11833834174980641	0.11956466700695434	0.06195397922534034	0.14848597320807042	0.12805038723680764	0.047619047619047616	0.15697169343792372	0.047619047619047616	0.14197256893331273	0.14319889419046064	0.20806897694478	0.20929530220192794	0.15168461442031395	0.2369902831458961	0.238216608403044	0.21778102243178124	0.24670232863289732	0.43233899105871276	0.43240601451597516	0.4746736287734104	0.4758999540305583	0.5407700367848777	0.5419963620420256	0.4843856742604116	0.5696913429859938	0.5709176682431417	0.5504820822718789	0.579403388472995
Bach@BVG_-_Anstalt_??ffentlichen_Rechts.de	 Bach@BVG__Anstalt_??ffentlichen_Rechtsde	0.0478827475053221	0.04910907276247002	0.12569539176927275	0.1269217170264207	0.05759479299232332	0.1497871957979449	0.13540743725627397	0.04878048780487805	0.1582729160277982	0.04878048780487805	0.1376133827002957	0.1388397079574436	0.21542602696424634	0.21665235222139428	0.1473254281872969	0.23829150573577057	0.23951783099291848	0.22513807245124756	0.2480035512227718	0.43233849545807645	0.4324005005678457	0.4703144425403934	0.4715407677975413	0.548127086804344	0.5493534120614919	0.4800264880273946	0.5709925655758683	0.5722188908330161	0.5578391322913452	0.5807046110628695
P??rschke@BVV_a.G..de	 P??rschke@BVV_G..de	0.010056523371851051	0.011589429943285955	0.010056523371851051	0.011589429943285955	0.02219658023060258	0.011589429943285955	0.02219658023060258	0.05	0.02219658023060258	0.1	0.09978715856682464	0.10132006513825956	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.09978715856682464	0.10132006513825956	0.11192721542557618	0.11192721542557618	0.4323323740066897	0.4323325319923225	0.4324882184069223	0.4340211249783572	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.4324882184069223	0.4340211249783572	0.44462827526567383	0.44462827526567383
Endres@Cassini_Consulting_Frankfurt_GmbH.de	 Endres@Cassni_Consulting_Frankfurt_GmbHde	0.03798781665001372	0.03915574546634507	0.09923146238221751	0.10039939119854888	0.04723738378049107	0.11792737331404714	0.10848102951269487	0.046511627906976744	0.1260090116281931	0.046511627906976744	0.1277184518449873	0.12888638066131866	0.18896209757719112	0.19013002639352247	0.13696801897546468	0.20649007969268937	0.20765800850902072	0.19821166470766846	0.2157396468231667	0.43233592133153825	0.43237193646058875	0.460419511685085	0.46158744050141637	0.5216631574172887	0.5228310862336202	0.46966907881556236	0.5391911395327871	0.5403590683491184	0.5309127245477662	0.5484407066632644
Hatebur@CAT.de	 Hatebur@CATde	0.0026071131492796966	0.0037219542921414443	0.0026071131492796966	0.0037219542921414443	0.011436245410189899	0.0037219542921414443	0.011436245410189899	0.07142857142857142	0.011436245410189899	0.07142857142857142	0.027133618292238152	0.0282484594350999	0.027133618292238152	0.0282484594350999	0.035962750553148355	0.027133618292238152	0.0282484594350999	0.035962750553148355	0.035962750553148355	0.19673468150731682	0.1967347964059588	0.19684802288930414	0.1979628640321659	0.19684802288930414	0.1979628640321659	0.20567715515021434	0.19684802288930414	0.1979628640321659	0.20567715515021434	0.20567715515021434
W. Luellemann@CAT.de	 W. Luellemann@CATde	0.0025896742653380264	0.003533001386221044	0.0025896742653380264	0.003533001386221044	0.010060478486108197	0.003533001386221044	0.010060478486108197	0.05	0.010060478486108197	0.05	0.02711617940829648	0.028059506529179497	0.02711617940829648	0.028059506529179497	0.034586983629066655	0.02711617940829648	0.028059506529179497	0.034586983629066655	0.034586983629066655	0.1967346797590655	0.19673477698099334	0.19683058400536246	0.19777391112624548	0.19683058400536246	0.19777391112624548	0.20430138822613264	0.19683058400536246	0.19777391112624548	0.20430138822613264	0.20430138822613264
Lips@cirosec_GmbH.de	 Lips@ciroec_GmbHde	0.014995056593626776	0.01652796316506168	0.03128996590329354	0.03282287247472844	0.027135113452378304	0.03431670267003829	0.043430022762045065	0.1	0.04492385295735492	0.1	0.10472569178860038	0.10625859836003528	0.12102060109826714	0.12255350766970204	0.1168657486473519	0.12251443129357698	0.12404733786501189	0.13316065795701865	0.1346544881523285	0.4323329308180506	0.4323387180189842	0.43742675162869804	0.43895965820013294	0.4537216609383648	0.4552545675097997	0.44956680848744957	0.45521549113367465	0.45674839770510955	0.4658617177971163	0.4673555479924262
Ruch@Coca_Cola_CCEAG.de	 Ruch@CocaCola_CCEAGde	0.013049554670494755	0.01493620891226079	0.03274201835816584	0.03462867259993188	0.027991163112035096	0.050427781364519766	0.04768362679970619	0.08695652173913043	0.06348273556429407	0.08695652173913043	0.10278018986546836	0.10466684410723438	0.12247265355313944	0.12435930779490548	0.11772179830700868	0.1382717623177273	0.14015841655949335	0.1374142619946798	0.15321337075926766	0.43233268530353497	0.4323359907077903	0.435481249705566	0.43736790394733205	0.45517371339323714	0.45706036763500313	0.45042285814710636	0.470972822157825	0.472859476399591	0.47011532183477744	0.48591443059936534
Podebrad@Commerzbank_AG.de	 Podebrad@Commrzbank_AGde	0.016614345709973825	0.018147252281408732	0.02665875803619317	0.028191664607628075	0.028754402568725357	0.02825609660995262	0.0387988148949447	0.07692307692307693	0.03886324689726925	0.07692307692307693	0.10634498090494743	0.10787788747638233	0.11638939323116676	0.11792229980260167	0.11848503776369895	0.11645382523349132	0.11798673180492622	0.12852945008991828	0.12859388209224284	0.4323332073191901	0.4323417886800415	0.4390460407450451	0.44057894731648	0.44909045307126444	0.45062335964269934	0.45118609760379663	0.44915488507358897	0.45068779164502387	0.46123050993001596	0.4612949419323405
Witte@conceptq_GmbH.de	 Witte@concptq_GmbHde	0.016985338242188012	0.018428073838832625	0.03064925104052618	0.03209198663717079	0.02841127410924827	0.03232342406505084	0.04207518690758644	0.09090909090909091	0.04230662433546649	0.09090909090909091	0.1067159734371616	0.10815870903380623	0.12037988623549978	0.12182262183214439	0.11814190930422186	0.12061132366337982	0.12205405926002444	0.13180582210256003	0.1320372595304401	0.43233321682048664	0.43234189467087397	0.4394170332772593	0.4408597688739039	0.45308094607559746	0.45452368167224205	0.45084296914431954	0.4533123835034775	0.4547551191001221	0.4645068819426577	0.4647383193705378
